Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
England,Jordan Henderson,1345,3,3,0,1,8.0,3.0,13.0,0,0,11.0,0.0,14.944444444444445,0.20074349442379183,0.20074349442379183,0.5353159851301115,0.20074349442379183,0.0,0.0,0.7360594795539034,0.0
England,Jordan Pickford,4620,0,0,0,0,0.0,0.0,0.0,1,0,26.0,70.0,51.333333333333336,0.0,0.0,0.0,0.0,0.01948051948051948,0.0,0.5064935064935064,1.3636363636363635
England,Jude Bellingham,3165,6,7,0,0,54.0,20.0,52.0,7,0,34.0,0.0,35.166666666666664,0.17061611374407584,0.1990521327014218,1.5355450236966826,0.5687203791469194,0.1990521327014218,0.0,0.9668246445497631,0.0
England,Kalvin Phillips,1746,1,2,0,0,10.0,4.0,26.0,5,0,14.0,0.0,19.4,0.051546391752577324,0.10309278350515465,0.5154639175257733,0.2061855670103093,0.2577319587628866,0.0,0.7216494845360826,0.0
England,Kieran Trippier,1981,0,1,0,0,4.0,0.0,26.0,2,0,13.0,0.0,22.011111111111113,0.0,0.04543160020191822,0.18172640080767288,0.0,0.09086320040383644,0.0,0.5906108026249368,0.0
England,Kobbie Mainoo,623,0,0,0,0,5.0,0.0,8.0,2,0,9.0,0.0,6.9222222222222225,0.0,0.0,0.7223113964686998,0.0,0.28892455858747995,0.0,1.3001605136436596,0.0
England,Kyle Walker,3621,1,3,0,0,5.0,2.0,30.0,4,0,34.0,0.0,40.233333333333334,0.024855012427506214,0.07456503728251863,0.12427506213753106,0.04971002485501243,0.09942004971002485,0.0,0.8450704225352113,0.0
England,Kyle Walker-Peters,106,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.1777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.8490566037735848,0.0
England,Levi Colwill,390,0,0,0,0,0.0,0.0,6.0,3,0,5.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.6923076923076924,0.0,1.153846153846154,0.0
England,Lewis Dunk,366,0,0,0,0,0.0,0.0,0.0,0,0,4.0,0.0,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065573770493,0.0
England,Lewis Hall,135,0,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Luke Shaw,2036,3,7,0,0,9.0,3.0,24.0,3,1,18.0,0.0,22.622222222222224,0.13261296660117877,0.3094302554027505,0.3978388998035363,0.13261296660117877,0.13261296660117877,0.04420432220039292,0.7956777996070726,0.0
England,Marc Guéhi,2053,1,5,0,0,8.0,1.0,11.0,4,0,16.0,0.0,22.81111111111111,0.043838285435947394,0.21919142717973697,0.35070628348757915,0.043838285435947394,0.17535314174378958,0.0,0.7014125669751583,0.0
England,Marcus Rashford,996,7,0,2,2,25.0,13.0,5.0,0,0,10.0,0.0,11.066666666666666,0.6325301204819277,0.0,2.2590361445783134,1.1746987951807228,0.0,0.0,0.9036144578313253,0.0
England,Mason Mount,1501,2,2,0,0,31.0,10.0,19.0,0,0,19.0,0.0,16.677777777777777,0.11992005329780148,0.11992005329780148,1.8587608261159227,0.5996002664890073,0.0,0.0,1.139240506329114,0.0
England,Morgan Gibbs-White,95,0,1,0,0,1.0,1.0,1.0,0,0,3.0,0.0,1.0555555555555556,0.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,2.8421052631578947,0.0
England,Morgan Rogers,499,1,1,0,0,7.0,2.0,1.0,0,0,3.0,0.0,5.544444444444444,0.18036072144288579,0.18036072144288579,1.2625250501002003,0.36072144288577157,0.0,0.0,0.5410821643286573,0.0
England,Myles Lewis-Skelly,445,1,0,0,0,2.0,1.0,0.0,0,0,3.0,0.0,4.944444444444445,0.20224719101123595,0.0,0.4044943820224719,0.20224719101123595,0.0,0.0,0.6067415730337078,0.0
England,Nick Pope,540,0,0,0,0,0.0,0.0,0.0,0,0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5
England,Noni Madueke,502,1,3,0,0,18.0,4.0,5.0,1,0,6.0,0.0,5.5777777777777775,0.17928286852589642,0.5378486055776893,3.2270916334661357,0.7171314741035857,0.17928286852589642,0.0,1.0756972111553786,0.0
England,Ollie Watkins,674,6,1,0,0,10.0,5.0,0.0,1,0,13.0,0.0,7.488888888888889,0.8011869436201781,0.13353115727002968,1.3353115727002967,0.6676557863501483,0.13353115727002968,0.0,1.7359050445103859,0.0
England,Patrick Bamford,61,0,0,0,0,2.0,1.0,0.0,0,0,0.0,0.0,0.6777777777777778,0.0,0.0,2.9508196721311473,1.4754098360655736,0.0,0.0,0.0,0.0
England,Phil Foden,2737,2,7,0,0,35.0,9.0,15.0,2,0,34.0,0.0,30.41111111111111,0.06576543660942638,0.23017902813299232,1.1508951406649617,0.2959444647424187,0.06576543660942638,0.0,1.1180124223602483,0.0
England,Raheem Sterling,1801,7,5,0,0,37.0,18.0,13.0,1,0,19.0,0.0,20.011111111111113,0.3498056635202665,0.24986118822876177,1.8489727928928372,0.8995002776235423,0.04997223764575236,0.0,0.9494725152692948,0.0
England,Reece James,1017,1,4,0,0,9.0,1.0,11.0,1,0,11.0,0.0,11.3,0.08849557522123894,0.35398230088495575,0.7964601769911503,0.08849557522123894,0.08849557522123894,0.0,0.9734513274336283,0.0
England,Rico Lewis,371,0,0,0,0,4.0,2.0,4.0,1,0,4.0,0.0,4.122222222222222,0.0,0.0,0.9703504043126686,0.4851752021563343,0.24258760107816715,0.0,0.9703504043126686,0.0
England,Ruben Loftus-Cheek,22,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England,Sam Johnstone,360,0,1,0,0,0.0,0.0,0.0,0,0,0.0,1.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
England,Tammy Abraham,229,2,1,0,0,7.0,3.0,1.0,1,0,1.0,0.0,2.5444444444444443,0.7860262008733625,0.39301310043668125,2.7510917030567685,1.1790393013100438,0.39301310043668125,0.0,0.39301310043668125,0.0
England,Taylor Harwood-Bellis,29,1,0,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0.32222222222222224,3.103448275862069,0.0,3.103448275862069,3.103448275862069,0.0,0.0,0.0,0.0
England,Trent Alexander-Arnold,1459,3,5,0,0,20.0,7.0,11.0,2,0,8.0,0.0,16.211111111111112,0.1850582590815627,0.3084304318026045,1.233721727210418,0.4318026045236463,0.1233721727210418,0.0,0.4934886908841672,0.0
England,Trevoh Chalobah,90,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
England,Tyrick Mitchell,91,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.989010989010989,0.0
England,Tyrone Mings,779,2,0,0,0,2.0,1.0,4.0,2,0,1.0,0.0,8.655555555555555,0.23106546854942236,0.0,0.23106546854942236,0.11553273427471118,0.23106546854942236,0.0,0.11553273427471118,0.0
England,Valentino Livramento,202,0,0,0,0,0.0,0.0,3.0,0,0,0.0,0.0,2.2444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
