Country,Date,Player,Pos,PKwon,OG,Save%,Pk SO scorer,GK PK SO saves,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Argentina,2021-09-02,Paulo Dybala,"FW,MF",0.0,0,0.0,0.0,0.0,198,1,2,0,0,5.0,2.0,4.0,1,0,6.0,0.0,2.2,0.45454545454545453,0.9090909090909091,2.2727272727272725,0.9090909090909091,0.45454545454545453,0.0,2.727272727272727,0.0
Argentina,2021-09-09,Juan Musso,GK,0.0,0,100.0,0.0,0.0,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Argentina,2022-03-25,Alexis Mac Allister,AM,0.0,0,0.0,0.0,0.0,2678,5,4,0,0,26.0,10.0,33.0,3,0,17.0,0.0,29.755555555555556,0.16803584764749813,0.1344286781179985,0.8737864077669902,0.33607169529499625,0.10082150858849888,0.0,0.5713218820014936,0.0
Argentina,2022-03-25,Lucas Boyé,FW,0.0,0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2022-03-29,Gerónimo Rulli,GK,0.0,0,0.0,0.0,0.0,360,0,0,0,0,0.0,0.0,0.0,0,0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75
Argentina,2022-06-05,Marcos Senesi,DF,0.0,0,0.0,0.0,0.0,119,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.3222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2022-09-23,Thiago Almada,"FW,MF",0.0,0,0.0,0.0,0.0,504,4,2,0,0,10.0,6.0,4.0,0,0,2.0,0.0,5.6,0.7142857142857143,0.35714285714285715,1.7857142857142858,1.0714285714285714,0.0,0.0,0.35714285714285715,0.0
Argentina,2022-09-23,Enzo Fernández,MF,0.0,0,0.0,0.0,0.0,2684,4,6,0,0,25.0,8.0,46.0,2,1,19.0,0.0,29.822222222222223,0.13412816691505217,0.20119225037257824,0.838301043219076,0.26825633383010433,0.06706408345752608,0.03353204172876304,0.6371087928464978,0.0
Argentina,2022-09-23,Nehuén Pérez,DF,0.0,0,0.0,0.0,0.0,132,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2023-06-15,Alejandro Garnacho,"FW,MF",0.0,0,0.0,0.0,0.0,273,0,1,0,0,3.0,1.0,3.0,0,0,3.0,0.0,3.033333333333333,0.0,0.32967032967032966,0.989010989010989,0.32967032967032966,0.0,0.0,0.989010989010989,0.0
Argentina,2023-06-19,Giovanni Simeone,FW,0.0,0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2023-06-19,Facundo Buonanotte,FW,0.0,0,0.0,0.0,0.0,99,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2024-03-22,Valentín Barco,"DF,MF",0.0,0,0.0,0.0,0.0,35,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2024-03-26,Valentin Carboni,MF,0.0,0,0.0,0.0,0.0,84,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0
Argentina,2024-03-26,Walter Benítez,GK,0.0,0,0.0,0.0,0.0,90,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Argentina,2024-09-05,Valentín Castellanos,FW,0.0,0,0.0,0.0,0.0,7,0,0,0,0,2.0,0.0,0.0,0,0,2.0,0.0,0.07777777777777778,0.0,0.0,25.714285714285715,0.0,0.0,0.0,25.714285714285715,0.0
Argentina,2024-10-10,Leonardo Balerdi,DF,0.0,0,0.0,0.0,0.0,433,0,0,0,0,0.0,0.0,1.0,1,0,5.0,0.0,4.811111111111111,0.0,0.0,0.0,0.0,0.20785219399538107,0.0,1.0392609699769053,0.0
Argentina,2024-10-15,Nicolás Paz,MF,0.0,0,0.0,0.0,0.0,207,0,1,0,0,2.0,0.0,0.0,0,0,0.0,0.0,2.3,0.0,0.4347826086956522,0.8695652173913044,0.0,0.0,0.0,0.0,0.0
Argentina,2024-11-19,Giuliano Simeone,"FW,MF",0.0,0,0.0,0.0,0.0,338,0,0,0,0,5.0,2.0,5.0,0,0,2.0,0.0,3.7555555555555555,0.0,0.0,1.331360946745562,0.5325443786982249,0.0,0.0,0.5325443786982249,0.0
Argentina,2025-06-05,Franco Mastantuono,FW,0.0,0,0.0,0.0,0.0,98,0,0,0,0,3.0,0.0,0.0,0,0,1.0,0.0,1.0888888888888888,0.0,0.0,2.7551020408163267,0.0,0.0,0.0,0.9183673469387756,0.0
Argentina,2025-10-14,José Manuel López,FW,0.0,0,0.0,0.0,0.0,62,0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.6888888888888889,0.0,1.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2025-10-14,Aníbal Moreno,MF,0.0,0,0.0,0.0,0.0,45,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2025-10-14,Lautaro Rivero,DF,0.0,0,0.0,0.0,0.0,45,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2025-10-14,Facundo Cambeses,GK,0.0,0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2021-06-08,Agustín Marchesín,GK,0.0,0,100.0,0.0,0.0,51,0,0,0,0,0.0,0.0,0.0,0,0,0.0,1.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411
Argentina,2022-02-01,Maximiliano Meza,"FW,MF",0.0,0,0.0,0.0,0.0,33,0,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.36666666666666664,0.0,0.0,2.7272727272727275,0.0,0.0,0.0,0.0,0.0
Argentina,2022-02-01,Emi Buendía,"FW,MF",0.0,0,0.0,0.0,0.0,11,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
