Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Brazil,Everton Ribeiro,568,2,0,0,0,4.0,3.0,7.0,1,0,7.0,0.0,6.311111111111111,0.3169014084507042,0.0,0.6338028169014085,0.4753521126760563,0.1584507042253521,0.0,1.1091549295774648,0.0
Brazil,Everton Soares,348,0,1,0,0,5.0,2.0,8.0,0,0,5.0,0.0,3.8666666666666663,0.0,0.2586206896551724,1.293103448275862,0.5172413793103449,0.0,0.0,1.293103448275862,0.0
Brazil,Fabinho,871,0,0,0,0,2.0,0.0,24.0,2,0,5.0,0.0,9.677777777777775,0.0,0.0,0.2066590126291619,0.0,0.2066590126291619,0.0,0.5166475315729048,0.0
Brazil,Fabrício Bruno,270,0,0,0,0,0.0,0.0,0.0,1,0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0
Brazil,Felipe,20,0,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,Fred,1329,0,2,0,0,7.0,2.0,30.0,5,0,8.0,0.0,14.766666666666667,0.0,0.1354401805869074,0.474040632054176,0.1354401805869074,0.3386004514672686,0.0,0.5417607223476297,0.0
Brazil,Gabriel Barbosa,582,3,0,1,1,17.0,9.0,4.0,2,0,6.0,0.0,6.466666666666667,0.4639175257731959,0.0,2.6288659793814437,1.3917525773195876,0.3092783505154639,0.0,0.9278350515463918,0.0
Brazil,Gabriel Jesus,1215,1,2,0,0,21.0,8.0,12.0,3,1,9.0,0.0,13.5,0.074074074074074,0.1481481481481481,1.5555555555555556,0.5925925925925926,0.2222222222222222,0.074074074074074,0.6666666666666666,0.0
Brazil,Gabriel Magalhães,876,0,0,0,0,5.0,0.0,6.0,2,0,11.0,0.0,9.733333333333333,0.0,0.0,0.5136986301369864,0.0,0.2054794520547945,0.0,1.13013698630137,0.0
Brazil,Gabriel Martinelli,545,3,0,0,0,13.0,8.0,4.0,1,0,14.0,0.0,6.055555555555555,0.4954128440366973,0.0,2.146788990825688,1.3211009174311927,0.1651376146788991,0.0,2.311926605504587,0.0
Brazil,Galeno,9,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Brazil,Gerson,608,1,0,0,0,6.0,4.0,5.0,1,0,6.0,0.0,6.755555555555556,0.1480263157894736,0.0,0.8881578947368421,0.5921052631578947,0.1480263157894736,0.0,0.8881578947368421,0.0
