Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Portugal,Renato Sanches,514,1,0,0,0,10.0,5.0,9.0,2,0,12.0,0.0,5.711111111111111,0.17509727626459143,0.0,1.7509727626459144,0.8754863813229572,0.35019455252918286,0.0,2.1011673151750974,0.0
Portugal,Renato Veiga,527,0,0,0,0,6.0,0.0,3.0,1,0,8.0,0.0,5.855555555555555,0.0,0.0,1.0246679316888045,0.0,0.17077798861480076,0.0,1.366223908918406,0.0
Portugal,Ricardo Horta,300,4,1,0,0,10.0,7.0,2.0,1,0,6.0,0.0,3.3333333333333335,1.2,0.3,3.0,2.1,0.3,0.0,1.7999999999999998,0.0
Portugal,Rui Patrício,1440,0,0,0,0,0.0,0.0,1.0,0,0,13.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,1.3125
Portugal,Rui Silva,90,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,Rúben Dias,4254,1,1,0,0,23.0,7.0,24.0,6,0,41.0,0.0,47.266666666666666,0.021156558533145277,0.021156558533145277,0.48660084626234135,0.14809590973201692,0.12693935119887165,0.0,0.8674188998589563,0.0
Portugal,Rúben Neves,2231,1,5,0,0,36.0,6.0,27.0,4,0,33.0,0.0,24.788888888888888,0.04034065441506051,0.20170327207530256,1.4522635589421784,0.24204392649036308,0.16136261766024204,0.0,1.331241595696997,0.0
Portugal,Samu Costa,15,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Portugal,Sérgio Oliveira,150,0,0,0,0,1.0,0.0,0.0,0,0,6.0,0.0,1.6666666666666667,0.0,0.0,0.6,0.0,0.0,0.0,3.5999999999999996,0.0
Portugal,Tiago Djaló,28,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,3.2142857142857144,0.0
Portugal,Tomás Araújo,62,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,0.0
Portugal,Toti Gomes,135,0,0,0,0,0.0,0.0,2.0,0,0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0
Portugal,Vitinha,1996,0,4,0,0,28.0,6.0,11.0,2,0,26.0,0.0,22.177777777777777,0.0,0.18036072144288579,1.2625250501002003,0.27054108216432865,0.09018036072144289,0.0,1.1723446893787575,0.0
Portugal,William Carvalho,932,1,0,0,0,6.0,2.0,10.0,2,0,11.0,0.0,10.355555555555556,0.09656652360515021,0.0,0.5793991416309012,0.19313304721030042,0.19313304721030042,0.0,1.0622317596566524,0.0
