Country,Date,Player,Mins,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
Egypt,2023-11-19,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2024-01-14,Mostafa Mohamed,90,FW,1,0,,0,0,3,3,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed Salah,90,FW,1,1,,1,1,4,1,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Trézéguet,65,LW,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Omar Marmoush,25,"FW,MF",0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Ahmed Sayed,83,RW,0,0,,0,0,4,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Koka,7,FW,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Hamdy Fathy,90,CM,0,0,,0,0,3,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed Elneny,77,CM,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Emam Ashour,13,MF,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed Hamdy,90,LB,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed Abdelmoneim,90,CB,0,0,,0,0,2,0,0,1,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Ahmed Hegazi,90,CB,0,0,,0,0,1,0,2,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed Hany,65,RB,0,0,,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Omar Kamal,25,MF,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-14,Mohamed El-Shenawy,90,GK,0,0,,0,0,0,0,0,0,0,0,2,0,0.0,NA,0
Egypt,2024-01-18,Mostafa Mohamed,90,FW,1,0,,0,0,2,1,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Omar Marmoush,89,FW,1,0,,0,0,4,2,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Marwan Attia,1,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mohamed Salah,44,FW,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mostafa Fathi,46,MF,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Emam Ashour,90,CM,0,0,,0,0,2,2,4,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Hamdy Fathy,90,CM,0,0,,0,0,1,0,3,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mohamed Elneny,67,DM,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Trézéguet,23,"FW,MF",0,1,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mohamed Hamdy,90,LB,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mohamed Abdelmoneim,90,CB,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Ahmed Hegazi,90,CB,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Omar Kamal,90,RB,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-18,Mohamed El-Shenawy,90,GK,0,0,,0,0,0,0,0,0,0,0,2,1,33.3,NA,0
Egypt,2024-01-22,Mostafa Mohamed,90,FW,1,0,,0,0,7,2,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Omar Marmoush,82,FW,0,0,,0,0,2,1,1,1,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Mostafa Fathi,8,MF,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Ahmed Sayed,73,FW,0,0,,0,0,3,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Kahraba,17,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Emam Ashour,90,CM,0,0,,0,0,4,2,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Hamdy Fathy,45,CM,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Trézéguet,45,"FW,MF",1,1,,0,0,4,2,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Marwan Attia,90,DM,0,0,,0,0,1,0,3,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Ahmed Aboul-Fotouh,45,LB,0,0,,0,0,3,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Mohamed Hamdy,45,DF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Mohamed Abdelmoneim,90,CB,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Ahmed Hegazi,90,CB,0,1,,0,0,0,0,2,1,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Mohamed Hany,90,RB,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA
Egypt,2024-01-22,Mohamed El-Shenawy,89,GK,0,0,,0,0,0,0,0,0,0,0,2,1,33.3,NA,0
Egypt,2024-01-22,Gabaski,1,GK,0,0,,0,0,0,0,0,0,0,0,2,1,33.3,NA,0
Egypt,2024-01-28,Mostafa Mohamed,120,FW,1,0,,1,1,2,1,1,0,0,0,1,NA,NA,0,NA
Egypt,2024-01-28,Trézéguet,82,FW,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Omar Marmoush,38,"FW,MF",0,0,,0,0,1,0,1,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Ahmed Sayed,89,FW,0,0,,0,0,2,1,1,0,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Mostafa Fathi,31,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Hamdy Fathy,99,CM,0,0,,0,0,2,0,1,1,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Omar Kamal,21,MF,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Mohamed Elneny,111,CM,0,0,,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Mohanad Lasheen,9,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Marwan Attia,82,DM,0,0,,0,0,1,1,1,1,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Mahmoud Hamada,38,MF,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Ahmed Aboul-Fotouh,45,LB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Mohamed Hamdy,51,DF,0,0,,0,0,0,0,3,2,1,0,1,NA,NA,NA,NA
Egypt,2024-01-28,Mohamed Abdelmoneim,120,CB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Ahmed Hegazi,120,CB,0,0,,0,0,1,0,0,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Mohamed Hany,120,RB,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,1,NA
Egypt,2024-01-28,Gabaski,120,GK,0,0,,0,0,0,0,0,0,0,0,1,0,0.0,0,0
Egypt,2024-06-06,Mostafa Mohamed,89,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Ahmed Amin Ofaa,1,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Mohamed Salah,90,FW,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Trézéguet,89,LM,2,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Ibrahim Adel,1,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Emam Ashour,57,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Akram Tawfik,33,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Marwan Attia,90,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Ahmed Sayed,71,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Omar Kamal,19,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Mohamed Hany,90,RM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Mohamed Abdelmoneim,90,CB,0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Hamdy Fathy,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-06,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,1,,,NA,0
Egypt,2024-06-10,Mostafa Mohamed,17,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Ahmed Amin Ofaa,72,FW,0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Naser Maher,1,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Trézéguet,77,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Ibrahim Adel,13,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Mohamed Salah,90,AM,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Ahmed Sayed,90,AM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Hamdy Fathy,90,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Marwan Attia,90,DM,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Mohamed Hamdy,90,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Mohamed Abdelmoneim,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Mohamed Hany,45,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Emam Ashour,45,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-06-10,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,1,,,NA,0
Egypt,2024-09-06,Mostafa Mohamed,49,FW,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mohamed Elneny,41,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Omar Marmoush,90,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Ahmed Sayed,65,AM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Ibrahim Adel,25,MF,1,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mohamed Salah,90,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Trézéguet,65,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mostafa Fathi,25,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Marwan Attia,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mohamed Hamdy,78,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Ahmed Nabil Koka,12,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Hamdy Fathy,90,CB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Ramy Rabia,78,CB,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Ahmed Beckham,12,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mohamed Hany,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-06,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,1,0,0,0,,,NA,0
Egypt,2024-09-10,Osama Faisal,90,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Trézéguet,74,AM,2,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mohamed Elneny,16,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Ahmed Sayed,82,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Naser Maher,8,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mohamed Salah,74,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Ibrahim Adel,16,MF,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Hamdy Fathy,82,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mostafa Fathi,8,MF,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Marwan Attia,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mohamed Hamdy,74,LB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Ahmed Nabil Koka,16,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Khaled Sobhi,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Ramy Rabia,90,CB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mohamed Hany,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-09-10,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2024-10-11,Omar Marmoush,89,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Naser Maher,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Trézéguet,89,AM,1,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mostafa Fathi,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Ahmed Sayed,77,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mahmoud Saber,13,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mohamed Salah,89,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Ibrahim Adel,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Hamdy Fathy,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Marwan Attia,90,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mohamed Hamdy,90,LB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mohamed Abdelmoneim,58,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mostafa Mohamed,32,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Ramy Rabia,90,CB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Ahmed Eid,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-11,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2024-10-15,Osama Faisal,83,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Ibrahim Adel,7,MF,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Omar Marmoush,82,LM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Ahmed Nabil Koka,8,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Mahmoud Saber,82,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Mohamed Shehata,8,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Marwan Attia,90,CM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Ahmed Sayed,61,RM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Trézéguet,29,"FW,MF",0,1,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Mohamed Hamdy,90,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Khaled Sobhi,65,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Hamdy Fathy,25,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Mohamed Abdelmoneim,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Ahmed Eid,90,RB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2024-10-15,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2024-11-15,Osama Faisal,84,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mostafa Mohamed,6,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Ibrahim Adel,83,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Ahmed Beckham,7,DF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Taher Mohamed,90,FW,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mahmoud Saber,67,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mostafa Fathi,23,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mohamed Shehata,5,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Nabil Dunga,85,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Ahmed Nabil Koka,90,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mohamed Hamdy,90,LB,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mohamed Rabiea,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Hamdy Fathy,90,CB,0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Ahmed Eid,90,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-15,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,1,0,0,1,,,NA,0
Egypt,2024-11-19,Mostafa Mohamed,67,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Osama Faisal,23,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Omar Marmoush,90,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Taher Mohamed,67,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Ibrahim Adel,23,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Trézéguet,85,CM,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Mahmoud Zalaka,5,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Naser Maher,90,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Marwan Attia,90,DM,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Mohamed Hamdy,90,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Mohamed Rabiea,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Ahmed Beckham,58,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Hossam Abdelmegeed,32,DF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Omar Kamal,84,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Mostafa Fathi,6,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA
Egypt,2024-11-19,Mostafa Shoubir,90,GK,0,0,,0,0,,,,0,0,0,1,,,NA,0
Egypt,2025-03-21,Osama Faisal,69,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mostafa Mohamed,21,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Omar Marmoush,89,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mostafa Fathi,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Ahmed Sayed,82,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mohamed Shehata,8,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mohamed Salah,90,AM,1,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Hamdy Fathy,83,DM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Khaled Sobhi,7,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Marwan Attia,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Trézéguet,88,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Ahmed Nabil Koka,2,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mohamed Abdelmoneim,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mohamed Hany,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-21,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-03-25,Mostafa Mohamed,56,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Hamdy Fathy,34,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Omar Marmoush,89,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mostafa Fathi,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Ahmed Sayed,72,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mohamed Shehata,18,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mohamed Salah,90,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Ahmed Nabil Koka,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Marwan Attia,90,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Trézéguet,89,LB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mahmoud Saber,1,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mohamed Abdelmoneim,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mohamed Hany,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-03-25,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-09-05,Osama Faisal,78,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mahmoud Saber,12,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Trézéguet,78,LW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mostafa Mohamed,12,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Omar Marmoush,62,AM,1,0,,1,1,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mohanad Lasheen,28,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Ahmed Sayed,62,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Ibrahim Adel,28,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mohamed Salah,87,RW,1,0,,1,1,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Nabil Dunga,3,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Hamdy Fathy,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mohamed Hamdy,90,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Khaled Sobhi,90,CB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
