Country,Date,Player,Mins,Pos,Gls,Ast,PK,PKatt,Shots,SoT,CrdY,CrdR,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
Spain,2021-03-25,Ferrán Torres,71,FW,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Mikel Oyarzabal,19,"FW,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Koke,71,CM,0,1,0,0,3,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Thiago Alcántara,19,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Rodri,90,CM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Dani Olmo,63,CM,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Pedri,27,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,José Luis Gayà,90,LB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Eric García,90,CB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Sergio Ramos,45,CB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Iñigo Martínez,45,DF,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Marcos Llorente,90,RB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Spain,2021-03-25,Unai Simón,90,GK,0,0,0,0,0,0,0,0,1,0,,NA,0
Uruguay,2020-10-08,Luis Suárez,90,FW,1,0,1,1,1,1,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Nicolás De La Cruz,55,AM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Nahitan Nández,35,"DF,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Giorgian De Arrascaeta,75,AM,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Jonathan Rodríguez,15,"FW,MF",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Brian Rodríguez,86,AM,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Maxi Gómez,4,FW,1,0,0,0,1,1,1,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Rodrigo Bentancur,75,DM,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Mauro Arambarri,15,MF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Federico Valverde,90,DM,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Matías Viña,90,LB,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Diego Godín,90,CB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Sebastián Coates,90,CB,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Martín Cáceres,90,RB,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Uruguay,2020-10-08,Martín Campaña,90,GK,0,0,0,0,0,0,0,0,1,2,66.7,NA,0
