Country,Date,Player,Mins,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Canada,2022-03-24,Junior Hoilett,22,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-24,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Canada,2022-03-27,Cyle Larin,61,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Lucas Cavallini,29,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Junior Hoilett,90,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Jonathan David,90,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Tajon Buchanan,90,AM,1,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Stephen Eustáquio,69,DM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Liam Fraser,21,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Jonathan Osorio,75,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Kamal Miller,15,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Sam Adekugbe,90,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Scott Kennedy,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Doneil Henry,61,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Atiba Hutchinson,29,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Richie Laryea,61,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Alistair Johnston,29,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-03-27,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Canada,2022-03-30,Jonathan David,90,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Lucas Cavallini,58,FW,0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Cyle Larin,32,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Mark-Anthony Kaye,59,LW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Junior Hoilett,31,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Tajon Buchanan,86,RW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Ike Ugbo,4,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Stephen Eustáquio,90,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Ismaël Koné,45,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Jonathan Osorio,45,"FW,MF",0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Sam Adekugbe,90,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Kamal Miller,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Atiba Hutchinson,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Alistair Johnston,72,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Richie Laryea,18,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-03-30,Maxime Crépeau,90,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Canada,2022-09-23,Jonathan David,58,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Charles-Andréas Brym,32,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Alphonso Davies,59,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Ike Ugbo,31,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Junior Hoilett,90,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Cyle Larin,45,AM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Richie Laryea,45,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Samuel Piette,59,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Ismaël Koné,31,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Stephen Eustáquio,74,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Mark-Anthony Kaye,16,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Sam Adekugbe,65,LB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Liam Millar,25,"DF,FW",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Kamal Miller,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Steven Vitória,90,CB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Alistair Johnston,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2022-09-23,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Canada,2022-09-27,Cyle Larin,73,FW,0,0,,0,0,,,,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Ike Ugbo,17,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Jonathan David,90,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Alphonso Davies,90,AM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Sam Adekugbe,78,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Tajon Buchanan,12,"DF,FW",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Stephen Eustáquio,90,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Samuel Piette,54,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Ismaël Koné,36,MF,0,0,,0,0,,,,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Richie Laryea,45,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Junior Hoilett,45,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Kamal Miller,90,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Steven Vitória,78,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Theo Corbeanu,12,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Alistair Johnston,90,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-09-27,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,2,,,0,NA,0
Uruguay,2022-09-27,Luis Suárez,45,FW,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Giorgian De Arrascaeta,45,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Darwin Núñez,60,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Martin Satriano,30,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Nicolás De La Cruz,72,LM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Matías Vecino,18,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Agustín Canobbio,72,RM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Matías Viña,18,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Federico Valverde,81,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Diego Rossi,9,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Rodrigo Bentancur,60,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Manuel Ugarte,30,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Mathías Olivera,90,LB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Sebastián Cáceres,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Martín Cáceres,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Guillermo Varela,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Uruguay,2022-09-27,Sergio Rochet,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Canada,2022-11-11,Lucas Cavallini,87,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Jayden Nelson,3,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Jonathan Osorio,90,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Ismaël Koné,90,FW,1,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Raheem Edwards,58,LM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Liam Fraser,32,MF,0,0,,0,0,,,,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Mark-Anthony Kaye,58,CM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Zachary Brault-Guillard,32,"DF,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Samuel Piette,70,CM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Ayo Akinola,20,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Richie Laryea,88,RM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Jacob Shaffelburg,2,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Kamal Miller,70,CB,0,1,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Lukas MacNaughton,20,DF,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Joel Waterman,90,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Alistair Johnston,90,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-11-11,Dayne St. Clair,90,GK,0,0,,0,0,,,,0,0,0,2,,,0,NA,0
Japan,2022-11-17,Takuma Asano,45,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Ayase Ueda,45,FW,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Takefusa Kubo,45,AM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Ritsu Doan,45,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Takumi Minamino,84,AM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Maya Yoshida,6,DF,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Yuki Soma,90,AM,1,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Gaku Shibasaki,90,DM,0,1,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Ao Tanaka,66,DM,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Daichi Kamada,24,"FW,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Hiroki Ito,90,LB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Shogo Taniguchi,90,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Ko Itakura,66,CB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Yuto Nagatomo,24,"DF,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Hiroki Sakai,45,RB,0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Miki Yamane,45,"DF,MF",0,0,,0,0,,,,0,0,0,2,NA,NA,NA,NA,NA
Japan,2022-11-17,Shūichi Gonda,90,GK,0,0,,0,0,,,,0,0,0,2,,,1,NA,0
Canada,2022-11-17,Cyle Larin,70,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Lucas Cavallini,20,FW,1,0,,1,1,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Jonathan David,90,FW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Junior Hoilett,90,LW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Tajon Buchanan,59,RW,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Jonathan Osorio,31,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Samuel Piette,45,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Ismaël Koné,45,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Atiba Hutchinson,60,CM,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Mark-Anthony Kaye,30,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Sam Adekugbe,60,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Richie Laryea,30,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Kamal Miller,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Steven Vitória,90,CB,1,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Alistair Johnston,70,RB,0,0,,0,0,,,,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Joel Waterman,20,DF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-17,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Canada,2022-11-23,Jonathan David,90,"FW,AM",0,0,0,0,0,7,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Junior Hoilett,57,AM,0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Cyle Larin,33,FW,0,0,0,0,0,3,1,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Tajon Buchanan,80,"AM,WB",0,0,0,0,0,3,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Liam Millar,10,WB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Stephen Eustáquio,80,CM,0,0,0,0,0,3,0,3,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Jonathan Osorio,10,CM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Atiba Hutchinson,57,CM,0,0,0,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Ismaël Koné,33,CM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Alphonso Davies,90,"WB,AM",0,0,0,0,1,0,0,1,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Richie Laryea,73,WB,0,0,0,0,0,2,0,2,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Sam Adekugbe,17,WB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Kamal Miller,90,CB,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Steven Vitória,90,CB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Alistair Johnston,90,CB,0,0,0,0,0,1,1,2,1,0,0,1,NA,NA,NA,NA,NA
Canada,2022-11-23,Milan Borjan,90,GK,0,0,0,0,0,0,0,0,0,0,0,1,2,66.7,0,NA,0
Croatia,2022-11-27,Marko Livaja,59,FW,1,0,0,0,0,3,3,0,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Bruno Petković,31,FW,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Ivan Perišić,85,LW,0,2,0,0,0,2,1,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Mislav Oršić,5,LW,0,1,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Andrej Kramarić,72,RW,2,0,0,0,0,5,3,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Nikola Vlašić,18,RW,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Mateo Kovačić,85,LM,0,0,0,0,0,0,0,5,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Mario Pašalić,5,RM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Marcelo Brozović,90,CM,0,0,0,0,0,1,1,3,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Luka Modrić,85,RM,0,0,0,0,0,0,0,3,1,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Lovro Majer,5,LM,1,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Borna Sosa,90,LB,0,0,0,0,0,0,0,4,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Joško Gvardiol,90,CB,0,0,0,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Dejan Lovren,90,CB,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Josip Juranović,90,RB,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Croatia,2022-11-27,Dominik Livaković,90,GK,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,0,NA,0
Canada,2022-11-27,Cyle Larin,45,FW,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Jonathan Osorio,45,"FW,CM",0,0,0,0,0,1,0,2,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Jonathan David,71,FW,0,0,0,0,0,1,1,1,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Lucas Cavallini,19,FW,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Alphonso Davies,90,LM,1,0,0,0,0,2,1,1,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Stephen Eustáquio,45,CM,0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Ismaël Koné,45,CM,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Atiba Hutchinson,71,CM,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Sam Adekugbe,19,LB,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Tajon Buchanan,90,"RM,LB",0,1,0,0,0,1,0,1,1,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Richie Laryea,61,LB,0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Junior Hoilett,29,"FW,RM",0,0,0,0,0,3,0,2,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Kamal Miller,90,CB,0,0,0,0,0,0,0,2,1,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Steven Vitória,90,CB,0,0,0,0,0,0,0,2,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Alistair Johnston,90,RB,0,0,0,0,0,0,0,2,0,0,0,4,NA,NA,NA,NA,NA
Canada,2022-11-27,Milan Borjan,90,GK,0,0,0,0,0,0,0,0,0,0,0,4,6,60.0,0,NA,0
Canada,2022-12-01,Cyle Larin,59,FW,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Jonathan David,31,FW,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Junior Hoilett,75,FW,0,0,0,0,0,0,0,5,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,David Wotherspoon,15,LM,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Tajon Buchanan,90,"LM,LB",0,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Mark-Anthony Kaye,59,CM,0,0,0,0,0,1,0,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Atiba Hutchinson,31,CM,0,0,0,0,0,1,0,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Jonathan Osorio,64,CM,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Richie Laryea,26,"RM,CM",0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Alphonso Davies,90,"RM,FW",0,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Sam Adekugbe,59,LB,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Ismaël Koné,31,"CM,LB",0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Kamal Miller,90,CB,0,0,0,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Steven Vitória,90,CB,0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Alistair Johnston,90,RB,0,0,0,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2022-12-01,Milan Borjan,90,GK,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,NA,0
Canada,2023-06-27,Junior Hoilett,64,FW,0,1,,0,0,2,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Charles-Andréas Brym,26,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Lucas Cavallini,80,FW,1,0,,0,0,7,3,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Jacen Russell-Rowe,10,FW,0,0,,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Liam Millar,64,LM,0,0,,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Jacob Shaffelburg,26,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Jonathan Osorio,90,CM,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Moïse Bombito,63,CM,0,0,,0,0,2,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Liam Fraser,27,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Ali Ahmed,90,CM,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Richie Laryea,89,RM,0,0,,0,0,2,1,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Dominick Zator,1,DF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Kamal Miller,90,CB,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Steven Vitória,90,CB,0,0,,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Zac McGraw,90,CB,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-06-27,Milan Borjan,90,GK,0,0,,0,0,0,0,0,0,0,0,2,3,60.0,0,NA,0
Canada,2023-07-01,Junior Hoilett,64,FW,0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Jacob Shaffelburg,26,"FW,MF",0,0,,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Lucas Cavallini,90,FW,0,0,,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Liam Millar,64,LM,0,0,,0,0,1,1,2,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,David Wotherspoon,26,MF,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Jonathan Osorio,90,CM,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Liam Fraser,45,CM,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Zac McGraw,45,DF,0,0,,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA
