Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Korea Republic,2020-11-14,Kim Tae-hwan,90,Mexico,RM,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Kwon Kyung-won,90,Mexico,CB,1,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Jung Woo-young,90,Mexico,CB,0,1,,0,0,,,,1,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Won Du-jae,90,Mexico,CB,0,0,,0,0,,,,0,0,0,3,NA,NA,NA,NA,NA
Korea Republic,2020-11-14,Gu Sung-yun,90,Mexico,GK,0,0,,0,0,,,,0,0,0,3,,,0,NA,0
Korea Republic,2020-11-17,Hwang Ui-jo,87,Qatar,FW,1,1,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Ju Se-jong,3,Qatar,MF,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Son Heung-min,90,Qatar,FW,0,1,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Lee Jae-sung,63,Qatar,FW,0,0,,0,0,,,,1,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Son Jun-ho,27,Qatar,MF,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Yoon Jong-gyu,90,Qatar,LM,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Hwang Hee-chan,75,Qatar,CM,1,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Um Wonsang,15,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Nam Tae-hee,75,Qatar,CM,0,0,,0,0,,,,1,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Lee Kang-in,15,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Kim Tae-hwan,63,Qatar,RM,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Lee Ju-yong,27,Qatar,"DF,MF",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
