Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Portugal,2021-06-09,Nuno Mendes,90,Israel,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Pepe,90,Israel,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Rúben Dias,61,Israel,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Danilo Pereira,29,Israel,"DF,FW",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,João Cancelo,90,Israel,RB,1,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-09,Rui Silva,90,Israel,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Portugal,2021-06-15,Cristiano Ronaldo,90,Hungary,"FW,LM",2,0,0,1,1,3,1,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Diogo Jota,80,Hungary,LW,0,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,André Silva,10,Hungary,FW,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Bernardo Silva,70,Hungary,RW,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Rafa Silva,20,Hungary,"RM,RW",0,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Bruno Fernandes,88,Hungary,"AM,CM",0,0,0,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,João Moutinho,2,Hungary,CM,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,William Carvalho,80,Hungary,DM,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Renato Sanches,10,Hungary,CM,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Danilo Pereira,90,Hungary,DM,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Raphaël Guerreiro,90,Hungary,LB,1,0,0,0,0,1,1,4,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Rúben Dias,90,Hungary,CB,0,0,0,0,0,0,0,4,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Pepe,90,Hungary,CB,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Nélson Semedo,90,Hungary,RB,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-06-15,Rui Patrício,90,Hungary,GK,0,0,0,0,0,0,0,0,0,0,0,0,3,100.0,0,NA,0
Portugal,2021-06-19,Cristiano Ronaldo,90,Germany,FW,1,1,0,0,0,2,1,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Diogo Jota,82,Germany,"LM,LW",1,1,0,0,0,3,1,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,André Silva,8,Germany,FW,0,0,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,William Carvalho,57,Germany,CM,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Rafa Silva,33,Germany,"RW,RM",0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Bruno Fernandes,63,Germany,"CM,RM",0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,João Moutinho,27,Germany,"RM,CM",0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Bernardo Silva,45,Germany,RM,0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Renato Sanches,45,Germany,"LM,RM",0,0,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Danilo Pereira,90,Germany,"DM,CM",0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Raphaël Guerreiro,90,Germany,LB,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Rúben Dias,90,Germany,CB,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Pepe,90,Germany,CB,0,0,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Nélson Semedo,90,Germany,RB,0,0,0,0,0,0,0,2,0,0,0,4,NA,NA,NA,NA,NA
Portugal,2021-06-19,Rui Patrício,90,Germany,GK,0,0,0,0,0,0,0,1,0,0,0,4,5,42.9,0,NA,0
Germany,2021-06-19,Serge Gnabry,86,Portugal,FW,0,0,0,0,0,1,1,1,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Leroy Sané,4,Portugal,FW,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Kai Havertz,72,Portugal,AM,1,0,0,0,0,4,2,0,1,0,0,2,NA,NA,NA,NA,NA
