Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2021-06-03,Lautaro Martínez,90,Chile,FW,0,0,,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Lionel Messi,90,Chile,FW,1,0,,1,1,5,4,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Ángel Di María,61,Chile,LW,0,0,,0,0,2,1,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Julián Álvarez,29,Chile,"FW,MF",0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Lucas Ocampos,45,Chile,RW,0,0,,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Joaquín Correa,45,Chile,"FW,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Leandro Paredes,80,Chile,CM,0,0,,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Exequiel Palacios,10,Chile,"DF,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Rodrigo De Paul,90,Chile,CM,0,0,,0,0,4,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Nicolás Tagliafico,90,Chile,LB,0,0,,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Lucas Martínez Quarta,45,Chile,CB,0,0,,0,0,1,0,0,1,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Lisandro Martínez,45,Chile,"DF,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Cristian Romero,90,Chile,CB,0,0,,0,0,0,0,1,1,0,0,1,NA,NA,NA,NA,NA
