Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2020-11-17,Everton Soares,21,Uruguay,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Roberto Firmino,90,Uruguay,FW,0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Gabriel Jesus,90,Uruguay,FW,0,1,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Everton Ribeiro,89,Uruguay,CM,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Bruno Guimarães,1,Uruguay,MF,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Douglas Luiz,89,Uruguay,CM,0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Lucas Paquetá,1,Uruguay,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Arthur Melo,90,Uruguay,CM,1,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Renan Lodi,90,Uruguay,LB,0,1,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Thiago Silva,90,Uruguay,CB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Marquinhos,90,Uruguay,CB,0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Danilo,90,Uruguay,RB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2020-11-17,Ederson,90,Uruguay,GK,0,0,,0,0,0,0,0,0,0,0,0,0,,0,NA,0
Brazil,2021-06-04,Neymar,90,Ecuador,FW,1,1,,1,1,3,3,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Gabriel Barbosa,75,Ecuador,FW,0,0,,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Roberto Firmino,15,Ecuador,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Richarlison,89,Ecuador,FW,1,0,,0,0,2,1,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Fabinho,1,Ecuador,"DF,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Fred,61,Ecuador,CM,0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Gabriel Jesus,29,Ecuador,"FW,MF",0,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Casemiro,90,Ecuador,CM,0,0,,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Lucas Paquetá,90,Ecuador,CM,0,0,,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Alex Sandro,90,Ecuador,LB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Marquinhos,90,Ecuador,CB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Éder Militão,90,Ecuador,CB,0,0,,0,0,1,0,2,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Danilo,90,Ecuador,RB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-04,Alisson,90,Ecuador,GK,0,0,,0,0,0,0,0,0,0,0,0,0,,0,NA,0
Brazil,2021-06-08,Neymar,90,Paraguay,FW,1,1,,0,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Roberto Firmino,72,Paraguay,FW,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Douglas Luiz,18,Paraguay,MF,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Richarlison,81,Paraguay,LW,0,0,,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Gabriel Barbosa,9,Paraguay,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Gabriel Jesus,81,Paraguay,RW,0,1,,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Everton Soares,9,Paraguay,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Fred,45,Paraguay,CM,0,0,,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
